timestamp,band,millis,qw,qx,qy,qz,ax,ay,az,gx,gy,gz,sysCal,gyroCal,accelCal,magCal,label
2026-03-01T21:03:30.191Z,FOOT,371463,-0.334,-0.344,-0.233,0.846,-1.670,-3.680,0.930,1.523,-0.776,-1.624,3,3,3,3,Push ups
2026-03-01T21:03:30.192Z,FOOT,371483,-0.317,-0.340,-0.224,0.857,-7.050,-6.470,1.290,1.452,-0.542,-1.638,3,3,3,3,Push ups
2026-03-01T21:03:30.203Z,ARM,220444,0.963,-0.198,0.184,-0.017,1.420,1.700,-0.340,0.422,0.385,-0.783,3,3,0,3,Push ups
2026-03-01T21:03:30.204Z,ARM,220464,0.963,-0.195,0.185,-0.024,1.300,1.910,-0.870,0.394,0.265,-0.528,3,3,0,3,Push ups
2026-03-01T21:03:30.221Z,FOOT,371503,-0.296,-0.336,-0.218,0.867,-6.920,-5.470,0.650,1.235,-0.363,-2.219,3,3,3,3,Push ups
2026-03-01T21:03:30.232Z,ARM,220484,0.963,-0.193,0.186,-0.028,1.090,2.000,-1.190,0.381,0.164,-0.269,3,3,0,3,Push ups
2026-03-01T21:03:30.232Z,ARM,220504,0.964,-0.189,0.187,-0.029,0.730,2.030,-1.210,0.334,0.085,0.039,3,3,0,3,Push ups
2026-03-01T21:03:30.251Z,FOOT,371523,-0.272,-0.328,-0.215,0.879,6.550,-2.560,-0.570,1.088,-0.612,-2.535,3,3,3,3,Push ups
2026-03-01T21:03:30.251Z,FOOT,371543,-0.249,-0.320,-0.211,0.889,5.590,-2.700,2.110,1.053,-0.684,-2.258,3,3,3,3,Push ups
2026-03-01T21:03:30.262Z,ARM,220524,0.964,-0.186,0.188,-0.027,-0.150,1.150,-0.650,0.308,0.085,0.437,3,3,0,3,Push ups
2026-03-01T21:03:30.281Z,FOOT,371563,-0.235,-0.312,-0.209,0.897,4.930,-5.740,2.110,0.509,-0.793,-1.302,3,3,3,3,Push ups
2026-03-01T21:03:30.292Z,ARM,220544,0.964,-0.182,0.191,-0.022,-0.010,0.480,0.180,0.285,0.167,0.719,3,3,0,3,Push ups
2026-03-01T21:03:30.293Z,ARM,220564,0.965,-0.177,0.194,-0.015,0.140,-0.140,0.990,0.360,0.221,0.725,3,3,0,3,Push ups
2026-03-01T21:03:30.311Z,FOOT,371583,-0.226,-0.303,-0.207,0.902,4.600,-4.410,1.950,0.265,-0.936,-0.920,3,3,3,3,Push ups
2026-03-01T21:03:30.312Z,FOOT,371603,-0.226,-0.294,-0.206,0.906,-2.300,2.210,1.370,-0.125,-0.947,-0.008,3,3,3,3,Push ups
2026-03-01T21:03:30.322Z,ARM,220584,0.965,-0.172,0.197,-0.012,-0.170,-0.740,1.060,0.509,0.297,0.493,3,3,0,3,Push ups
2026-03-01T21:03:30.341Z,FOOT,371623,-0.230,-0.288,-0.205,0.907,-8.080,8.180,1.960,-0.181,-0.688,0.269,3,3,3,3,Push ups
2026-03-01T21:03:30.352Z,ARM,220604,0.965,-0.166,0.201,-0.012,-0.150,-1.270,1.180,0.626,0.413,0.074,3,3,0,3,Push ups
2026-03-01T21:03:30.353Z,ARM,220624,0.966,-0.160,0.205,-0.016,-1.900,-0.510,1.520,0.760,0.439,-0.459,3,3,0,3,Push ups
2026-03-01T21:03:30.371Z,FOOT,371643,-0.227,-0.283,-0.203,0.909,0.460,1.480,8.100,0.350,-0.421,-0.731,3,3,3,3,Push ups
2026-03-01T21:03:30.371Z,FOOT,371663,-0.214,-0.276,-0.202,0.915,4.730,-0.880,6.820,0.371,-0.699,-1.566,3,3,3,3,Push ups
2026-03-01T21:03:30.383Z,ARM,220644,0.966,-0.153,0.208,-0.024,-4.190,-0.050,1.150,0.805,0.441,-0.569,3,3,0,3,Push ups
2026-03-01T21:03:30.401Z,FOOT,371683,-0.209,-0.271,-0.203,0.917,-1.280,-0.080,-2.370,-0.128,-0.239,-0.372,3,3,3,3,Push ups
